"id","index","type","score","date","speaker","party","function","role","paragraphs_count","house","highlight text"
"nl.proc.ob.d.h-tk-20102011-32-8.1.6.1","nl.proc","speech",0.012164281,"2010-12-08","Hamer","PvdA","Mevrouw","mp",17,"commons"," spijt mij om dit te moeten zeggen – spreekt loze woorden als hij op deze manier mensen aan het werk wil helpen, zonder een verplichting bij werkgevers te leggen, zonder mensen een behoorlijk inkomen te garanderen en zonder mensen de nodige opleiding en begeleiding te bieden. De staatssecretaris heeft gezegd dat hij zijn lot hieraan <em>verbindt</em>. Daar"
"nl.proc.ob.d.h-tk-20092010-100-8072.1.9.3","nl.proc","speech",0.012164281,"2010-09-15","Dezentjé Hamming-Bluemink","VVD","Mevrouw","mp",21,"commons"," benadrukken dat, als een informatiebeschikking definitief vast is komen te staan, de omkering en verzwaring van de bewijslast niet per definitie intreedt. Een onherroepelijke informatiebeschikking betekent niets meer of minder dan dat niet is voldaan aan een informatieverzoek dat op dat moment legitiem was. Daaraan <em>verbindt</em> de wet op gelijke voet als nu"
"nl.proc.ob.d.h-tk-20072008-6451-6520.1.10.5","nl.proc","speech",0.012164281,"2008-06-03","Van der Staaij","SGP","De heer","mp",17,"commons"," aan de nationale parlementen. De in dit protocol vastgelegde procedure biedt in ieder geval de nodige mogelijkheden voor een sterkere betrokkenheid van de parlementen bij de Europese besluitvorming. Het risico dat sprake is van een papieren tijger is vanwege de beperkingen die het protocol aan de gebruikmaking van deze mogelijkheden <em>verbindt</em>"
"nl.proc.ob.d.h-tk-20152016-12-9.1.7.31","nl.proc","speech",0.012164281,"2015-10-08","Rutte","VVD","De heer","mp",14,"commons"," voor optredens van bands als U2, Counting Crows of Racoon en voor muziekfestivals als Pinkpop, Lowlands en Zwarte Cross. De NPO heeft ook vaak exclusieve uitzendrechten voor grote muziekfestivals. De zender NPO 3FM <em>verbindt</em> de eigen naam aan de optredens van grote artiesten. Denk aan acties als \"3FM presents U2 in de Zigo Dome\", of \"3FM presents"
"nl.proc.ob.d.h-tk-20092010-66-5778.1.12.1","nl.proc","speech",0.011825909,"2010-03-23","Aasted Madsen-van Stiphout","CDA","Mevrouw","mp",7,"commons"," van de CDA-fractie zijn deze belangen echter vaak niet los van elkaar te zien. Kinderen en ouders zijn, wat er in de praktijk ook allemaal plaatsvindt, sowieso sterk met elkaar <em>verbonden</em>. Het gevaar van een ongewenste scheiding van deze belangen bestaat. Het is juist van belang om naar de samenhang van de positie van de ouders en de positie van de"
"nl.proc.ob.d.h-tk-20122013-77-3.1.6.1","nl.proc","speech",0.011825909,"2013-04-18","Recourt","PvdA","De heer","mp",5,"commons"," mee gemaakt. Vandaag gaan wij hiermee door. Toch heeft de inspectie niet alles kunnen onderzoeken. Het debat beperkt zich vandaag tot de vraag wat er gebeurd is in de periode van 13 tot 17 januari, de detentieperiode van Dolmatov, en de conclusies die daaraan moeten worden <em>verbonden</em>, ook ten aanzien van de ministeriële verantwoordelijkheid. Welke"
"nl.proc.ob.d.h-tk-20132014-59-8.1.9.1","nl.proc","speech",0.011825909,"2014-03-05","Segers","ChristenUnie","De heer","mp",6,"commons"," steunpakket. De fractie van D66 noemde als voorwaarden democratisering, het vormen van een rechtstaat en het tegengaan van corruptie. In die lijn de vraag welke voorwaarden aan het steunpakket worden <em>verbonden</em>. De zorgen hierover zijn evident, aangezien corruptie zwaar drukt op de Oekraïense economie. Kan de minister aangeven of er geld aan Oekraïne wordt"
"nl.proc.ob.d.h-tk-20132014-59-8.1.10.1","nl.proc","speech",0.011825909,"2014-03-05","Ten Broeke","VVD","De heer","mp",5,"commons"," geldt ook voor de stringente voorwaarden die aan de leningen moeten worden <em>verbonden</em>. Uiteindelijk gaan wij dit conflict niet oplossen met geld. Wij lossen het niet op met lidmaatschappen. Wel kunnen wij het oplossen met zelfbeheersing, een koel hoofd en slimme diplomatie waarbij de Europese Unie en de Verenigde Staten gezamenlijk optrekken. Dat is de centrale boodschap die wij gisteren hebben afgegeven en die voor vandaag wederom staat."
"nl.proc.ob.d.h-tk-20052006-6307-6341.1.11.19","nl.proc","speech",0.011825909,"2006-09-06","Huizinga-Heringa","ChristenUnie","Mevrouw","mp",6,"commons"," worden voorkomen, maar het uitgangspunt moet blijven dat nachtarbeid vermeden wordt. Ook wij willen in dit verband verwijzen naar de SER die heeft betoogd dat aan nachtarbeid aantoonbare risico's zijn <em>verbonden</em>, risico's die je zou moeten vermijden. Als je wil spreken van sociale innovatie, dan mag op dit punt geen sprake zijn van achteruitgang. De"
"nl.proc.ob.d.h-tk-20102011-64-3.1.9.16","nl.proc","speech",0.011825909,"2011-03-23","Dijkgraaf","SGP","De heer","mp",5,"commons"," bevoegdheid moet krijgen om obligaties op te kopen op de primaire markt, daar twijfelt de SGP sterk aan. Waarom, zo vraag ik de minister van Financiën, is dit instrument noodzakelijk? Toont het feit dat het opkopen alleen mogelijk is in uitzonderlijke gevallen, hoeveel risico eraan <em>verbonden</em> is? Wordt het risico voor de Nederlandse belastingbetaler"
"nl.proc.ob.d.h-tk-20072008-6092-6112.1.7.3","nl.proc","speech",0.011825909,"2008-05-21","Dibi","GroenLinks","De heer","mp",6,"commons"," aantal andere doelgroepen waarover ik zo meteen opheldering zal vragen aan de minister. Als u eventjes wacht, wordt het verhaal misschien ietsje duidelijker. De inburgeraar moet ook zelf opdraaien voor de kosten die aan een inburgeringscursus zijn <em>verbonden</em>. Bovendien kan hij ook nog eens een boete van € 500 opgelegd krijgen, zelfs met terugwerkende"
"nl.proc.ob.d.h-tk-20072008-1484-1502.1.9.1","nl.proc","speech",0.011825909,"2007-11-08","Schreijer-Pierik","CDA","Mevrouw","mp",4,"commons",", FBE'ers en WBE'ers. De provincies moeten hierin het voortouw nemen. Aan de ontheffing moet verder geen onnodige beperking worden <em>verbonden</em>. Afgezien van goede monitoring en jachtmethoden, moet er ook een grondig controle- en sanctiebeleid komen. De minister dient zich helder uit te spreken over hoe de handhaving wordt aangepakt. De methode van de"
"nl.proc.ob.d.h-tk-20112012-66-8.1.6.1","nl.proc","speech",0.011825909,"2012-03-21","Smilde","CDA","Mevrouw","mp",7,"commons"," ambulancezorg ook knowhow verkrijgt of houdt vanwege planbare ambulanceritten. Klopt die redenering? Het lijkt erop dat de goedkeuring op Europeesrechtelijk vlak wordt <em>verbonden</em> aan het feit van een tijdelijke vergunningverlening van vijf jaar. Klopt dat? Heeft dit ook gevolgen voor de vormgeving van die vergunningverlening in de nieuwe wet, en hoe"
"nl.proc.ob.d.h-tk-20082009-7773-7821.1.11.1","nl.proc","speech",0.011825909,"2009-06-23","Van der Staaij","SGP","De heer","mp",6,"commons"," conceptrapport van het TNO. Er wordt gezegd dat het om een gevoelige kwestie gaat, die makkelijk een eigen leven kan gaan leiden. Hieraan wordt de opmerking <em>verbonden</em> dat er politieke risico's mee gemoeid kunnen zijn. Is het dan juist niet van groot belang dat goede informatieverstrekking plaatsvindt, ook aan bewindslieden? Ligt het dan juist niet in de"
"nl.proc.ob.d.h-tk-20112012-45-7.1.12.11","nl.proc","speech",0.011825909,"2012-01-25","Van Toorenburg","CDA","Mevrouw","mp",4,"commons"," samenleving, maar dat we toch vinden dat die persoon daar nog niet aan toe is. Daarom zijn wij heel erg blij met het eerste stapje dat nu wordt gezet in die contraire beëindiging. Als de psychiaters die aan een instelling <em>verbonden</em> zijn, zeggen: die persoon moet niet in vrijheid worden gesteld en de rechter besluit daar toch toe, dan gaat dat in ieder"
"nl.proc.ob.d.h-tk-20122013-67-11.1.10.1","nl.proc","speech",0.011825909,"2013-03-27","Oskam","CDA","De heer","mp",4,"commons","Voorzitter. De CDA-fractie staat positief tegenover het wetsvoorstel. Met name verwelkomen we de strafverzwaringsgrond voor mensenhandel waarbij bijzonder kwetsbare slachtoffers, in het bijzonder kinderen, in het geding zijn. We hebben geconstateerd dat Nederland zich reeds heeft <em>verbonden</em> aan de verplichtingen die uit de in de memorie van"
"nl.proc.ob.d.h-tk-20052006-5197-5203.1.7.1","nl.proc","speech",0.011825909,"2006-06-01","Slob","ChristenUnie","De heer","mp",5,"commons","Mevrouw de voorzitter. Zoals de heer Van Beek ook al zei, het wetsvoorstel dat wij nu bespreken, is een beetje een merkwaardig wetsvoorstel. De memorie van toelichting en de nota naar aanleiding van het verslag waren helemaal <em>verbonden</em> met de discussie die toen werd gevoerd en met grondwetswijzigingen die in de Kamer werden behandeld in verband"
"nl.proc.ob.d.h-tk-20102011-36-71.1.6.1","nl.proc","speech",0.011825909,"2010-12-16","Van der Veen","PvdA","De heer","mp",36,"commons"," Mededingingsautoriteit een vergunning is afgegeven voor fusie tussen Ziekenhuis Walcheren en de Oosterscheldeziekenhuizen; overwegende dat aan deze vergunning een aantal voorwaarden <em>verbonden</em> is die zich richten op het aanbrengen van een kwaliteitsverbetering van de gezondheidszorg in dit gebied; overwegende dat het Admiraal de Ruyterziekenhuis"
"nl.proc.ob.d.h-tk-20112012-58-7.1.8.22","nl.proc","speech",0.011825909,"2012-03-01","Van der Staaij","SGP","De heer","mp",6,"commons"," grotere strafdreiging <em>verbonden</em> zou moeten worden aan het voorzien of zelfs pushen van drugs bij jongeren of het commercieel aanbieden van drugs via koeriersdiensten en media. Wat doet het kabinet met die aanbeveling? De commissie wijst er verder op dat tijdens detentie of huisarrest de drugshandel soms op afstand wordt voortgezet. Dat tast de"
"nl.proc.ob.d.h-tk-20072008-6629-6647.1.7.1","nl.proc","speech",0.011825909,"2008-06-05","De Wit","SP","De heer","mp",5,"commons"," risico's <em>verbonden</em> zijn aan het openbaar maken van de brief, in meerdere opzichten ten aanzien van meerdere personen. Dat is voor mijn fractie in ieder geval aanleiding om de nodige terughoudendheid ook in dit debat te betrachten. Het was beter geweest als wij hadden geprobeerd om op een andere manier duidelijkheid te verkrijgen."
"nl.proc.ob.d.h-tk-20112012-26-22.1.6.3","nl.proc","speech",0.011825909,"2011-11-22","Monasch","PvdA","De heer","mp",4,"commons"," NS. Het is een verstandig besluit dat NS de hoofdaanbieder blijft. Ik heb enkele vragen en opmerkingen. Gezien de publiciteit, de debatten en de vragen in de samenleving is het relevant om die nu te stellen. Ten eerste. Graag hoort mij fractie van de minister in welke mate de deal rond de hsl en de concessie met elkaar <em>verbonden</em> zijn. Had de"
"nl.proc.ob.d.h-tk-20122013-65-12.1.11.1","nl.proc","speech",0.011825909,"2013-03-21","Jasper van Dijk","SP","De heer","mp",13,"commons"," reductie zijn van de onderwijskwaliteit. Dat is weer <em>verbonden</em> met het risico van selectie. Het viel mij op dat de staatssecretaris daar erg fel op inging. Er moest dan maar gezegd worden welke scholen dat gingen doen, naam en rugnummers erbij. Dat is terecht, maar ik vind dat ook eigenlijk zijn taak. Ik heb hem gezegd waar dat zou spelen en ik bied"
"nl.proc.ob.d.h-tk-20102011-39-7.1.9.1","nl.proc","speech",0.011825909,"2011-01-13","Dijkstra","D66","Mevrouw","mp",5,"commons"," daaraan <em>verbonden</em> risico's? Het RIVM constateert een soort vlekkenpatroon met hoge en lagere concentraties zeer schadelijke stoffen. Zijn er voldoende metingen gedaan om ernstige gezondheidsrisico's uit te sluiten? Is het mogelijk dat grote concentraties schadelijke stoffen neerslaan buiten een straal van tien kilometer van de brand? Hoe worden"
"nl.proc.ob.d.h-tk-20102011-58-5.1.9.11","nl.proc","speech",0.011825909,"2011-03-09","Ormel","CDA","De heer","mp",5,"commons"," juist wel erg drijven op economische steun. Wij vinden dat aan deze steun voorwaarden moeten worden <em>verbonden</em> ten aanzien van mensenrechten en democratie. In een interruptie met de heer Slob heb ik de veiligheid van christelijke minderheden al genoemd. Wat de CDA-fractie betreft is deze steun ook afhankelijk van de vraag of er excessen uit de"
"nl.proc.ob.d.h-tk-20132014-3-6.1.12.1","nl.proc","speech",0.011825909,"2013-09-19","Omtzigt","CDA","De heer","mp",3,"commons","Voorzitter. Nederland heeft als handelsland grote belangen. Onze werkgelegenheid en onze economie, en daarmee onze banen, zijn innig <em>verbonden</em> met Europa en met de EU. Als zelfbewust land willen we zaken als zorg, onderwijs en pensioenen in Nederland met elkaar regelen. Die zaken hoeven niet in Europa te worden geregeld. Het is goed dat het"
"nl.proc.ob.d.h-tk-20082009-1255-1273.1.10.1","nl.proc","speech",0.011825909,"2008-10-29","Roemer","SP","De heer","mp",9,"commons"," de stroom in te gaan van deze minister en te vragen om gezond verstand. Hij vraagt om de tunneloptie toch nog eens te onderzoeken, in een project waaraan deze minister zo ongeveer zijn lot heeft <em>verbonden</em>. Met alle respect voor de heer Cramer en de door hem getoonde moed: het is toch niet meer dan pleisters plakken op een wond. Die wond is het"
"nl.proc.ob.d.h-tk-20062007-1002-1048.1.17.1","nl.proc","speech",0.011825909,"2006-10-19","Karimi","GroenLinks","Mevrouw","mp",36,"commons"," oprichten; van mening dat de Nederlandse regering zich hiermee duidelijk heeft <em>verbonden</em> aan de oprichting van dit instituut; verzoekt de regering, zo spoedig mogelijk alle beleidsmatige en juridische voorbereidingen te treffen om te komen tot de oprichting van een Nationaal Instituut voor de Mensenrechten, en gaat over tot de orde van de dag. Deze motie"
"nl.proc.ob.d.h-tk-20062007-5005-5012.1.5.7","nl.proc","speech",0.011825909,"2007-07-04","De Roon","PVV","De heer","mp",4,"commons"," de notaris het gezag uitoefent als openbaar gezag. De overheid bekleedt hem of haar daarmee. In de ogen van de burgers heeft het gezag daarom een zekere meerwaarde. In de ogen van de burgers staat de overheid vierkant achter de notaris. De uitoefening van het aan het notarisambt <em>verbonden</em> gezag wordt echt niet slechts ontleend aan de regels omtrent"
"nl.proc.ob.d.h-tk-20102011-48-4.1.5.10","nl.proc","speech",0.011825909,"2011-02-03","Van den Berge","GroenLinks","De heer","mp",5,"commons"," energie-infrastructuur nodig, waarmee de windenergie van de Noordzee, de zonne-energie uit Spanje en de duurzame biomassa uit Midden-Europa met elkaar worden <em>verbonden</em>, zodat wij samen gebruik kunnen maken van de schone, groene energie en samen tot een groene energievoorziening kunnen komen. Maar zelfs voor fracties die wat minder groen zijn dan die van"
"nl.proc.ob.d.h-tk-20082009-4599-4605.1.5.1","nl.proc","speech",0.011825909,"2009-02-19","Spies","CDA","Mevrouw","mp",13,"commons"," de minister horen waarbinnen zij de gemeenten en andere aanbesteders van openbaar vervoer wil aanmoedigen. Is de minister bereid om met enkele insprekers bij het NSL in gesprek te gaan over vermeende feitelijke onjuistheden en aannames, waaraan in het NSL forse consequenties <em>verbonden</em> kunnen zijn? Het is naar mijn stellige overtuiging van belang dat"
"nl.proc.ob.d.h-tk-20092010-41-3960.1.9.1","nl.proc","speech",0.011825909,"2010-01-13","Van der Ham","D66","De heer","mp",12,"commons"," niet <em>verbonden</em> zijn en dat er wel degelijk een echt evaluatiemoment is. Dat is prachtig en is een antwoord op mijn vraag. Daarna heb ik erg veel mensen gesproken die stellen dat in de tender, waarover afspraken zijn gemaakt, Barendrecht I en II zo aan elkaar zijn gekoppeld, dat het maar de vraag is of deze twee projecten zo losgekoppeld kunnen worden"
"nl.proc.ob.d.h-tk-20102011-45-4.1.7.17","nl.proc","speech",0.011825909,"2011-01-27","Van Haersma Buma","CDA","De heer","mp",8,"commons"," over de rol van onze Duitse bondgenoten. Mijn collega, de heer Ormel, heeft het al gezegd: voor ons zijn wij in Kunduz onlosmakelijk met elkaar <em>verbonden</em>. Nederland gaat daar met de Duitsers aan het werk. Stelt u zich voor, minister-president, dat de Duitsers onverhoopt willen stoppen met hun missie, wat gebeurt er dan? Er wordt gesproken over een"
"nl.proc.ob.d.h-tk-20102011-92-27.1.9.1","nl.proc","speech",0.011825909,"2011-06-14","Van Toorenburg","CDA","Mevrouw","mp",6,"commons"," hebben. Kan de staatssecretaris hier iets meer over zeggen? Wij zijn ook benieuwd naar de reactie op de voorbeelden die de heer Bontes van de PVV-fractie heeft gegeven. In hoeverre heeft mediation plaatsgehad waar allerlei aspecten aan <em>verbonden</em> zijn die ineens rechtskracht zouden hebben waarvan we denken: zo willen we het niet? Hoever reikt het? De"
"nl.proc.ob.d.h-tk-20102011-107-10.1.6.1","nl.proc","speech",0.011825909,"2011-09-15","Pechtold","D66","De heer","mp",3,"commons"," <em>verbonden</em> heeft aan deze missie en die met name persoonlijk garant stond voor de open en heldere communicatie erover? Waarom provoceert hij partijen die voor hem, maar vooral voor deze missie, hun nek hebben uitgestoken? \"Om voor de troepen op te komen\" was de enige plausibele suggestie die ik de laatste tijd hoorde. Daarmee bewijst hij de troepen"
"nl.proc.ob.d.h-tk-20092010-69-5953.1.9.1","nl.proc","speech",0.011825909,"2010-03-30","Van der Staaij","SGP","De heer","mp",5,"commons",", ook om politieke redenen, gewoon laten lopen. Daar zit dus de knoop. Het toezicht op de begrotingsdiscipline van eurolanden moet scherper en er moeten concrete sancties worden <em>verbonden</em> aan falen. Dat is effectiever dan het streven naar een Europese economische regering. Is dat ook de inzet van de Nederlandse regering? Zijn de nu gemaakte afspraken"
"nl.proc.ob.d.h-tk-20072008-4479-4498.1.6.5","nl.proc","speech",0.011825909,"2008-03-13","Heijnen","PvdA","De heer","mp",4,"commons"," natuurlijk over de regio's waar het segregatievraagstuk echt speelt. Dat zal in grote delen van het land minder het geval zijn. Daar kan het wenselijk zijn om zo'n theoretische leerweg toe te voegen. De staatssecretaris schrijft in de nota naar aanleiding van het verslag dat het niet voorkomt dat havoafdelingen aan vmbo-scholen zijn <em>verbonden</em>. Ik meen"
"nl.proc.ob.d.h-tk-20122013-36-25.1.11.5","nl.proc","speech",0.011825909,"2012-12-18","Segers","ChristenUnie","De heer","mp",5,"commons"," kan worden opgelegd. Soms is de minister in dezen vooral aangewezen op management by speech en niet direct op een extra recherche. Op welke manier gaat de minister blijvende aandacht vragen voor dit ernstige probleem? Hieraan is <em>verbonden</em> het belang van kritische media. In dit licht wil ik de minister vragen naar de rol van lokale media in de"
"nl.proc.ob.d.h-tk-20072008-5319-5380.1.7.1","nl.proc","speech",0.011825909,"2008-04-15","Van der Vlies","SGP","De heer","mp",5,"commons"," zeer nauw mee <em>verbonden</em>. De Franse Revolutie markeert het begin van het tijdperk van de mensenrechten, waarvan het gelijkheidsrecht de belangrijkste kern vormt. Weliswaar kende de revolutie drie leuzen: vrijheid, gelijkheid en broederschap, maar de gelijkheid genoot het recht van de sterkste en vertrapte alras zijn broeders. Hetzelfde drama herhaalt"
"nl.proc.ob.d.h-tk-20072008-5396-5418.1.11.1","nl.proc","speech",0.011825909,"2008-04-16","Van der Staaij","SGP","De heer","mp",4,"commons"," hebben wij het wel over een cruciaal onderdeel van het openbaar vervoer waarin veel rijksgeld is gepompt. Wij zijn met de staatssecretaris van mening dat hierop een scherpe regie nodig is. In dit kader vond ik het niet vanzelfsprekend dat wij een brief ontvingen waarin nog geen conclusies worden <em>verbonden</em> aan de uitslag van de contra-expertise. In de"
"nl.proc.ob.d.h-tk-20092010-55-4973.1.19.6","nl.proc","speech",0.011825909,"2010-02-16","Halsema","GroenLinks","Mevrouw","mp",16,"commons"," verschaffen van onjuiste, onvolledige en selectieve informatie en dat daaraan ook op geen enkel moment politieke consequenties worden <em>verbonden</em>. Want dat is punt twee: niet alleen is de doodzonde dat er onjuist, onvolledig en selectief is geïnformeerd, maar daar komt bij dat men weigert verantwoording af te leggen en dat er geen sprake is van"
"nl.proc.ob.d.h-tk-20102011-85-2.1.8.1","nl.proc","speech",0.011825909,"2011-05-25","De Jong","PVV","De heer","mp",5,"commons"," het milieu die na de opleveringstoets zou moeten plaatsvinden. Wat is het nut hiervan? Immers, het asfalt of de spoorlijn is reeds aangelegd en in gebruik genomen. Welke consequenties zijn eraan <em>verbonden</em> indien achteraf blijkt dat de berekeningen in de MER-procedures anders uitvallen dan voorzien? Het kan toch niet zo zijn dat infrastructuur na de aanleg ervan niet benut kan worden omdat iemand een rekenfoutje heeft gemaakt? Graag een verduidelijking van dit punt."
"nl.proc.ob.d.h-tk-20072008-1323-1355.1.11.1","nl.proc","speech",0.011825909,"2007-11-06","Wiegman-van Meppelen Scheppink","ChristenUnie","Mevrouw","mp",6,"commons",". Voorzitter. In het oktobernummer van het blad Building Business staat een boeiend interview met Jan Rotmans, hoogleraar duurzame systeeminnovaties en -transities aan de Erasmus Universiteit Rotterdam. Uit onderzoek zou blijken dat mensen zich niet meer <em>verbonden</em> voelen met de ruimte en het landschap. Er is sprake van een gevoel van vervreemding en"
"nl.proc.ob.d.h-tk-20052006-4263-4283.1.7.43","nl.proc","speech",0.011825909,"2006-04-05","Crone","null","De heer","mp",3,"commons"," stadswijken naar het centrum waar vervolgens ook niet geparkeerd mag worden. Er moet dus enorm veel arbeidstijd in gestoken worden om geld af te storten. Er worden meer kosten gemaakt om aan wisselgeld te komen. Er zijn ook hogere arbeidskosten aan <em>verbonden</em>. Het mkb heeft zich dan ook niet voor niets opgeworpen als een van de felste verdedigers van het"
"nl.proc.ob.d.h-tk-20092010-75-6434.1.10.1","nl.proc","speech",0.011825909,"2010-04-13","Van der Vlies","SGP","De heer","mp",3,"commons"," dienen te worden <em>verbonden</em>, nauw met elkaar samenhangen. Bovendien hebben we te maken met een verscheidenheid van situaties; bij een heterogene pensioensector past geen uniforme benadering. De minister heeft daarom toch kritiek op het initiatiefwetsvoorstel. Zo vat ik zijn woorden maar samen. De minister stelt zich voor om verschillende modellen"
"nl.proc.ob.d.h-tk-20112012-85-14.1.4.1","nl.proc","speech",0.011825909,"2012-05-22","Van Dam","PvdA","De heer","mp",6,"commons"," niet bereid. Sterker nog, in de memorie van toelichting en de nota naar aanleiding van het verslag staat dat dit eigenlijk onlosmakelijk <em>verbonden</em> is aan het beperken van de dubbele nationaliteit. Maar ik heb gezien dat de standpunten op de website van de twee regeringspartijen CDA en VVD nu ineens gewijzigd zijn. De vraag is daarom of het kabinet nu wel bereid is om het wetsvoorstel aan te passen, hoewel het kabinet dit eerder inconsequent noemde. Ik hoor dit graag."
"nl.proc.ob.d.h-tk-20132014-51-12.1.8.1","nl.proc","speech",0.011825909,"2014-02-06","Pieter Heerma","CDA","De heer","mp",15,"commons"," heb dat dit debat en de eerste termijn van de staatssecretaris enige beweging hebben gebracht, anders dan het overnemen van amendementen die <em>verbonden</em> zijn aan de deal van afgelopen maandag. Het was volgens mij voor weinigen in deze zaal een verrassing dat al deze amendementen zijn overgenomen. Ik ben ook wat teleurgesteld over de beantwoording"
"nl.proc.ob.d.h-tk-20062007-233-268.1.12.1","nl.proc","speech",0.011825909,"2006-09-27","Van Schijndel","Groep Eerdmans/Van Schijndel","De heer","mp",8,"commons","Mevrouw de voorzitter. Mijn fractie weet zich <em>verbonden</em> met de nieuwe partij ÉénNL. Voor mijn fractie is deze laatste begroting van het kabinet een moment om terug te blikken. Ontegenzeggelijk heeft het kabinet-Balkenende de afgelopen jaren veel bereikt met het verbouwen van de verzorgingsstaat. De hervorming van bijstand, WAO en het zorgstelsel"
"nl.proc.ob.d.h-tk-20052006-5484-5521.1.14.54","nl.proc","speech",0.011825909,"2006-06-14","Visser","null","De heer","mp",4,"commons"," daaromheen te scheppen. Wij hebben de aanbevelingen van de commissie-Houtman grotendeels overgenomen. Wij vinden dat er een aantal voorwaarden aan <em>verbonden</em> moet worden. Ook menen wij dat er sprake moet zijn van een bepaalde opbouw van het traject. Je kunt er namelijk niet zo maar één ding uitpikken. De commissie-Houtman gaat ook uit van een langjarig"
"nl.proc.ob.d.h-tk-20052006-4623-4643.1.9.5","nl.proc","speech",0.011825909,"2006-04-20","Weekers","VVD","De heer","mp",3,"commons"," een organisatie, kan worden gezegd dat hij zich kennelijk <em>verbonden</em> voelt met de doelstelling of de belangen van die organisatie, terwijl degene die een bezoldiging ontvangt zakelijk tegenover de organisatie staat. Verder stelt hij dat ook wel wordt gezegd dat een bezoldiging juist wordt verstrekt om een onafhankelijk oordeel te verkrijgen. Die conclusie wil ik evenmin één op één overnemen. Laten wij de conclusie van de minister en de conclusie van advocaat-generaal Langemeijer maar tegen elkaar wegstrepen."
"nl.proc.ob.d.h-tk-20092010-28-2553.1.10.20","nl.proc","speech",0.011825909,"2009-11-24","Fritsma","PVV","De heer","mp",5,"commons","Voorzitter. De werkelijkheid is natuurlijk dat de voortgaande massa-immigratie en de daaraan <em>verbonden</em> islamisering onze samenleving helemaal ontwricht en al onze kernwaarden en vrijheden in de uitverkoop gooit. Daar is dit slappe kabinet verantwoordelijk voor. De PVV durft wel stelling te nemen en vraagt het kabinet nogmaals om zorg te dragen"
"nl.proc.ob.d.h-tk-20062007-617-669.1.8.1","nl.proc","speech",0.011825909,"2006-10-10","Timmermans","PvdA","De heer","mp",4,"commons"," Parlement toch een heel zware afkeuring van de lijn die de regering heeft gekozen ten aanzien van de uitbreiding van de Europese Unie. Dat mag wel eens een keer. Natuurlijk worden er nooit consequenties aan <em>verbonden</em>, maar het is dan toch wel gezegd. Ik begrijp ook wel waarom de heer Eurlings zijn hartenkreet hier deed. Hij loopt dagelijks in Europa"
"nl.proc.ob.d.h-tk-20082009-583-614.1.8.1","nl.proc","speech",0.011825909,"2008-10-02","De Nerée tot Babberich","CDA","De heer","mp",13,"commons"," ondernemingen niet in een concern <em>verbonden</em> zijn, terwijl er wel behoefte is aan schaalvergroting door de aanscherping van de eisen die aan pensioenfondsen worden gesteld; verzoekt de regering, met grote spoed met wetgeving te komen om beide zaken mogelijk te maken, en gaat over tot de orde van de dag. Deze motie is voorgesteld door de leden De Nerée tot Babberich, Tang, Cramer, Van der Vlies en Sap. Zij krijgt nr. 36 ( 31700 )."
"nl.proc.ob.d.h-tk-20102011-90-3.1.5.1","nl.proc","speech",0.011825909,"2011-06-08","Verburg","CDA","Mevrouw","mp",6,"commons"," heeft er zelf ja tegen gezegd. Dit geldt zowel voor consumenten als voor leveranciers, dienstverleners of aanbieders. Tegelijkertijd kan zelfregulering heel veel regulering en administratievelastendruk voorkomen. Kortom, ik ben een voorstander van een onafhankelijk, gezaghebbend en transparant stelsel waarin ondernemers en consumenten met elkaar afspraken maken. Daaraan moet een helder sanctioneringssysteem <em>verbonden</em> zijn dat past bij het gelijke speelveld in Europa."
"nl.proc.ob.d.h-tk-20112012-11-13.1.9.1","nl.proc","speech",0.011825909,"2011-10-12","Azmani","VVD","De heer","mp",3,"commons"," kunstenaar om vanuit een uitkeringsonafhankelijke positie zelf in toenemende mate activiteiten te ontplooien om zo te komen tot een beroepspraktijk, zo nodig in combinatie met niet-vakgerelateerde inkomsten. De middelen voor het aan de WWik <em>verbonden</em> flankerend beleid zullen behouden blijven ter bevordering van ondernemerschap in de culturele sector"
"nl.proc.ob.d.h-tk-20112012-10-17.1.5.50","nl.proc","speech",0.011825909,"2011-10-11","Recourt","PvdA","De heer","mp",4,"commons"," Koninklijk Huis gekeken en zich afgevraagd hoe de monarchie in de 21ste eeuw met een groot draagvlak kan voortbestaan. In een ver verleden betaalde de vorst uiteraard geen belasting, want hij hief ze. In het nabije verleden waren de begroting van de Koning en de begroting van het land nog enigszins met elkaar <em>verbonden</em>. Dat is nog enigszins terug"
"nl.proc.ob.d.h-tk-20092010-65-5680.1.8.51","nl.proc","speech",0.011825909,"2010-03-18","Van Vroonhoven-Kok","CDA","Mevrouw","mp",4,"commons"," terdege dat aan procederen kosten zijn <em>verbonden</em>. Wij moeten ons goed realiseren dat de gang naar de rechter het ultimum remedium is. Daarvoor zit nog een heel bemiddelingstraject. Het feit dat je kunt procederen is een soort van stok achter de deur. In de meeste gevallen zal een consument die niet accepteert dat hij te veel heeft betaald, al tot"
